Date,City,Industrial_Waste,Vehicle_Waste,AQI,Air_Quality
2020-02-20,Patna,44.19,625.02,251.0,Poor
2020-02-21,Patna,45.77,490.49,253.0,Poor
2020-02-22,Patna,32.53,361.86,201.0,Poor
2020-02-23,Patna,27.6,452.88,158.0,Moderate
2020-02-24,Patna,35.25,349.8299999999999,167.0,Moderate
2020-02-25,Patna,35.26,296.8,111.0,Moderate
2020-02-26,Patna,32.04,319.85,116.0,Moderate
2020-02-27,Patna,31.610000000000003,390.41,149.0,Moderate
2020-02-28,Patna,46.15,514.3,182.0,Moderate
2020-02-29,Patna,48.71,607.6199999999999,209.0,Poor
2020-03-01,Patna,49.06,571.19,194.0,Moderate
2020-03-02,Patna,47.3,521.43,168.0,Moderate
2020-03-03,Patna,47.13000000000001,590.8,194.0,Moderate
2020-03-04,Patna,41.13,,214.0,Poor
2020-03-05,Patna,49.61,463.28,202.0,Poor
2020-03-06,Patna,53.78,322.86,148.0,Moderate
2020-03-07,Patna,34.98,392.28,136.0,Moderate
2020-03-08,Patna,36.75,466.35,190.0,Moderate
2020-03-09,Patna,41.26,406.81,182.0,Moderate
2020-03-10,Patna,44.52,521.51,232.0,Poor
2020-03-11,Patna,40.77,407.19,179.0,Moderate
2020-03-12,Patna,43.25,428.54,163.0,Moderate
2020-03-13,Patna,34.86,396.41,163.0,Moderate
2020-03-14,Patna,30.74,257.1,120.0,Moderate
2020-03-15,Patna,31.32,290.22,83.0,Satisfactory
2020-03-16,Patna,34.559999999999995,352.64,125.0,Moderate
2020-03-17,Patna,43.260000000000005,401.1,145.0,Moderate
2020-03-18,Patna,46.06999999999999,438.67,156.0,Moderate
2020-03-19,Patna,46.28,431.65,163.0,Moderate
2020-03-20,Patna,43.86,410.81000000000006,135.0,Moderate
2020-03-21,Patna,47.48,578.07,210.0,Poor
2020-03-22,Patna,44.940000000000005,395.88000000000005,205.0,Poor
2020-03-23,Patna,48.25,314.4,151.0,Moderate
2020-03-24,Patna,39.98,383.25,177.0,Moderate
2020-03-25,Patna,42.32000000000001,377.87,166.0,Moderate
2020-03-26,Patna,39.76,355.84,152.0,Moderate
2020-03-27,Patna,39.31,364.31,146.0,Moderate
2020-03-28,Patna,32.27,283.36,122.0,Moderate
2020-03-29,Patna,28.14,211.12,92.0,Satisfactory
2020-03-30,Patna,32.6,228.17,92.0,Satisfactory
2020-03-31,Patna,41.36,334.48,106.0,Moderate
2020-04-01,Patna,46.1,363.95,156.0,Moderate
2020-04-02,Patna,46.73,335.62000000000006,140.0,Moderate
2020-04-03,Patna,41.37,284.79,120.0,Moderate
2020-04-04,Patna,39.7,317.05,125.0,Moderate
2020-04-05,Patna,38.900000000000006,333.63000000000005,127.0,Moderate
2020-04-06,Patna,36.74,375.2300000000001,140.0,Moderate
2020-04-07,Patna,37.080000000000005,322.17999999999995,142.0,Moderate
2020-04-08,Patna,34.78,380.96,132.0,Moderate
2020-04-09,Patna,43.120000000000005,358.65,144.0,Moderate
2020-04-10,Patna,47.82,313.66,144.0,Moderate
2020-04-11,Patna,47.17,378.84,150.0,Moderate
2020-04-12,Patna,55.98,362.9500000000001,160.0,Moderate
2020-04-13,Patna,51.81,311.18,149.0,Moderate
2020-04-14,Patna,61.7,316.85,143.0,Moderate
2020-04-15,Patna,45.13,299.94,158.0,Moderate
2020-04-16,Patna,45.78,276.26,130.0,Moderate
2020-04-17,Patna,51.82,290.73,134.0,Moderate
2020-04-18,Patna,45.19,299.85,140.0,Moderate
2020-04-19,Patna,53.580000000000005,290.27,143.0,Moderate
2020-04-20,Patna,49.02,264.11,131.0,Moderate
2020-04-21,Patna,36.96,226.84,119.0,Moderate
2020-04-22,Patna,39.23,218.92,110.0,Moderate
2020-04-23,Patna,48.84,256.68,122.0,Moderate
2020-04-24,Patna,41.45,247.43,118.0,Moderate
2020-04-25,Patna,38.02,231.89,118.0,Moderate
2020-04-26,Patna,33.169999999999995,218.07,104.0,Moderate
2020-04-27,Patna,37.17999999999999,229.57,109.0,Moderate
2020-04-28,Patna,44.16,200.11,98.0,Satisfactory
2020-04-29,Patna,45.10999999999999,230.31,111.0,Moderate
2020-04-30,Patna,59.69,247.19000000000003,118.0,Moderate
2020-05-01,Patna,57.31,314.64,129.0,Moderate
2020-05-02,Patna,54.48,279.26,140.0,Moderate
2020-05-03,Patna,64.96,292.77,147.0,Moderate
2020-05-04,Patna,70.8,336.26,148.0,Moderate
2020-05-05,Patna,61.35999999999999,237.6,149.0,Moderate
2020-05-06,Patna,67.66000000000001,240.34000000000003,129.0,Moderate
2020-05-07,Patna,55.01,330.61999999999995,139.0,Moderate
2020-05-08,Patna,60.81999999999999,294.2,171.0,Moderate
2020-05-09,Patna,72.65,348.32,191.0,Moderate
2020-05-10,Patna,71.89,375.63,256.0,Poor
2020-05-11,Patna,50.77,249.64,138.0,Moderate
2020-05-12,Patna,53.870000000000005,265.22,124.0,Moderate
2020-05-13,Patna,67.19999999999999,331.86,146.0,Moderate
2020-05-14,Patna,59.830000000000005,370.69,176.0,Moderate
2020-05-15,Patna,51.42,244.54,124.0,Moderate
2020-05-16,Patna,57.53000000000001,345.94,141.0,Moderate
2020-05-17,Patna,92.79,522.23,239.0,Poor
2020-05-18,Patna,66.07,342.07000000000005,167.0,Moderate
2020-05-19,Patna,60.260000000000005,290.67999999999995,137.0,Moderate
2020-05-20,Patna,52.43,270.76,119.0,Moderate
2020-05-21,Patna,53.0,211.97,105.0,Moderate
2020-05-22,Patna,58.06,206.92,102.0,Moderate
2020-05-23,Patna,45.580000000000005,247.89,95.0,Satisfactory
2020-05-24,Patna,44.86000000000001,253.04,112.0,Moderate
2020-05-25,Patna,44.29,273.1,119.0,Moderate
2020-05-26,Patna,46.99999999999999,203.31,110.0,Moderate
2020-05-27,Patna,52.57,231.78,116.0,Moderate
2020-05-28,Patna,66.47,151.69000000000003,121.0,Moderate
2020-05-29,Patna,56.87,150.85,95.0,Satisfactory
2020-05-30,Patna,63.97,204.5,104.0,Moderate
2020-05-31,Patna,70.6,111.45,105.0,Moderate
2020-06-01,Patna,67.26,143.35000000000002,110.0,Moderate
2020-06-02,Patna,50.540000000000006,261.54999999999995,117.0,Moderate
2020-06-03,Patna,51.15,243.14,111.0,Moderate
2020-06-04,Patna,39.080000000000005,298.29,106.0,Moderate
2020-06-05,Patna,40.89,210.91000000000005,97.0,Satisfactory
2020-06-06,Patna,36.48,192.48999999999995,82.0,Satisfactory
2020-06-07,Patna,33.029999999999994,222.39,88.0,Satisfactory
2020-06-08,Patna,33.15,218.49,100.0,Satisfactory
2020-06-09,Patna,40.52,297.64,106.0,Moderate
2020-06-10,Patna,49.95,291.41,111.0,Moderate
2020-06-11,Patna,38.620000000000005,238.77000000000004,100.0,Satisfactory
2020-06-12,Patna,32.800000000000004,241.63,86.0,Satisfactory
2020-06-13,Patna,28.23,167.80999999999997,85.0,Satisfactory
2020-06-14,Patna,26.23,116.54,60.0,Satisfactory
2020-06-15,Patna,24.98,129.61,56.0,Satisfactory
2020-06-16,Patna,28.860000000000003,152.71,53.0,Satisfactory
2020-06-17,Patna,24.91,162.12999999999997,53.0,Satisfactory
2020-06-18,Patna,24.29,168.54000000000002,63.0,Satisfactory
2020-06-19,Patna,26.92,137.06,60.0,Satisfactory
2020-06-20,Patna,36.17,146.85000000000005,62.0,Satisfactory
2020-06-21,Patna,24.66,117.2,60.0,Satisfactory
2020-06-22,Patna,31.79,138.00000000000003,60.0,Satisfactory
2020-06-23,Patna,34.56999999999999,172.61,74.0,Satisfactory
2020-06-24,Patna,36.720000000000006,166.52,84.0,Satisfactory
2020-06-25,Patna,25.54,171.23,88.0,Satisfactory
2020-06-26,Patna,28.210000000000004,127.58,71.0,Satisfactory
2020-06-27,Patna,32.15,138.98,65.0,Satisfactory
2020-06-28,Patna,26.61,164.54,82.0,Satisfactory
2020-06-29,Patna,29.26,173.81,88.0,Satisfactory
2020-06-30,Patna,37.8,214.52,93.0,Satisfactory
2020-07-01,Patna,39.120000000000005,228.57,98.0,Satisfactory
2016-07-07,Visakhapatnam,49.29,228.06,81.0,Satisfactory
2016-07-08,Visakhapatnam,48.28,274.73,112.0,Moderate
2016-07-09,Visakhapatnam,48.07000000000001,232.85,81.0,Satisfactory
2016-07-10,Visakhapatnam,52.37,183.56,81.0,Satisfactory
2016-07-11,Visakhapatnam,49.26,190.04,79.0,Satisfactory
2016-07-12,Visakhapatnam,53.19,211.31,79.0,Satisfactory
2016-07-13,Visakhapatnam,60.81,221.78,90.0,Satisfactory
2016-07-14,Visakhapatnam,63.25,248.44000000000003,93.0,Satisfactory
2016-07-15,Visakhapatnam,56.92,255.56,112.0,Moderate
2016-07-16,Visakhapatnam,58.06,259.58000000000004,104.0,Moderate
2016-07-17,Visakhapatnam,53.79,243.88,102.0,Moderate
2016-07-18,Visakhapatnam,65.83999999999999,257.1,95.0,Satisfactory
2016-07-19,Visakhapatnam,55.79,279.73,127.0,Moderate
2016-07-20,Visakhapatnam,114.36,228.02,135.0,Moderate
2016-07-23,Visakhapatnam,85.89,193.83,105.0,Moderate
2016-07-25,Visakhapatnam,74.74,173.67,84.0,Satisfactory
2016-07-26,Visakhapatnam,107.66,262.49999999999994,155.0,Moderate
2016-07-27,Visakhapatnam,90.9,214.78,138.0,Moderate
2016-07-28,Visakhapatnam,69.25,197.06,78.0,Satisfactory
2016-07-29,Visakhapatnam,76.84,188.68,79.0,Satisfactory
2016-07-30,Visakhapatnam,82.44,182.72,95.0,Satisfactory
2016-07-31,Visakhapatnam,94.57,185.03,90.0,Satisfactory
2016-08-01,Visakhapatnam,89.05000000000001,184.1,105.0,Moderate
2016-08-02,Visakhapatnam,83.78999999999999,149.34,67.0,Satisfactory
2016-08-03,Visakhapatnam,66.19,159.54,73.0,Satisfactory
2016-08-04,Visakhapatnam,61.88,174.54999999999998,79.0,Satisfactory
2016-08-05,Visakhapatnam,74.12,208.23,89.0,Satisfactory
2016-08-06,Visakhapatnam,75.52000000000001,203.79,95.0,Satisfactory
2016-08-07,Visakhapatnam,75.84,191.24,89.0,Satisfactory
2016-08-08,Visakhapatnam,70.87,218.24,94.0,Satisfactory
2016-08-09,Visakhapatnam,91.34000000000002,250.83,103.0,Moderate
2016-08-10,Visakhapatnam,83.12,217.23,101.0,Moderate
2016-08-11,Visakhapatnam,76.87,179.46,93.0,Satisfactory
2016-08-12,Visakhapatnam,89.41000000000001,255.14,85.0,Satisfactory
2016-08-13,Visakhapatnam,91.64,239.79,106.0,Moderate
2016-08-14,Visakhapatnam,89.72,206.95,101.0,Moderate
2016-08-15,Visakhapatnam,83.18,199.37000000000003,89.0,Satisfactory
2016-08-16,Visakhapatnam,74.47,214.47000000000003,83.0,Satisfactory
2016-08-17,Visakhapatnam,85.14999999999999,230.97,90.0,Satisfactory
2016-08-18,Visakhapatnam,94.34,227.69,102.0,Moderate
2016-08-19,Visakhapatnam,113.55,225.43,102.0,Moderate
2016-08-20,Visakhapatnam,98.51,215.26,102.0,Moderate
2016-08-21,Visakhapatnam,105.5,221.94,111.0,Moderate
2016-08-22,Visakhapatnam,110.04,243.79,108.0,Moderate
2016-08-23,Visakhapatnam,100.13,210.36,102.0,Moderate
2016-08-24,Visakhapatnam,103.92,213.43000000000004,93.0,Satisfactory
2016-08-25,Visakhapatnam,94.27,198.2,87.0,Satisfactory
2016-08-26,Visakhapatnam,91.98,191.97,87.0,Satisfactory
2016-08-27,Visakhapatnam,79.15,144.71999999999997,66.0,Satisfactory
2016-08-28,Visakhapatnam,64.32,84.35,63.0,Satisfactory
2016-08-29,Visakhapatnam,63.79,83.62,53.0,Satisfactory
2016-08-30,Visakhapatnam,62.04,89.80000000000001,60.0,Satisfactory
2016-08-31,Visakhapatnam,94.23,153.42,77.0,Satisfactory
2016-09-01,Visakhapatnam,102.53,185.15,77.0,Satisfactory
2016-09-02,Visakhapatnam,98.5,173.49,71.0,Satisfactory
2016-09-03,Visakhapatnam,74.36000000000001,173.80999999999997,68.0,Satisfactory
2016-09-04,Visakhapatnam,64.91000000000001,167.06,67.0,Satisfactory
2016-09-06,Visakhapatnam,108.37,228.34,102.0,Moderate
2016-09-07,Visakhapatnam,93.76,232.93,101.0,Moderate
2016-09-08,Visakhapatnam,100.16,246.89,98.0,Satisfactory
2016-09-09,Visakhapatnam,100.13,228.42,96.0,Satisfactory
2016-09-10,Visakhapatnam,90.2,284.86,98.0,Satisfactory
2016-09-11,Visakhapatnam,127.4,246.03000000000003,160.0,Moderate
2016-09-12,Visakhapatnam,129.76000000000002,222.00000000000003,188.0,Moderate
2016-09-13,Visakhapatnam,67.6,165.49,73.0,Satisfactory
2016-09-14,Visakhapatnam,66.27,163.57000000000002,64.0,Satisfactory
2016-09-15,Visakhapatnam,67.99,85.25,71.0,Satisfactory
2016-09-16,Visakhapatnam,74.05999999999999,136.83,65.0,Satisfactory
2016-09-17,Visakhapatnam,85.66,196.1,65.0,Satisfactory
2016-09-18,Visakhapatnam,94.84,201.53,86.0,Satisfactory
2016-09-19,Visakhapatnam,105.87,232.05,151.0,Moderate
2016-09-21,Visakhapatnam,49.2,91.6,49.0,Good
2016-09-22,Visakhapatnam,61.11000000000001,78.06,55.0,Satisfactory
2016-09-23,Visakhapatnam,65.68,114.87,90.0,Satisfactory
2016-09-24,Visakhapatnam,65.51,175.51,78.0,Satisfactory
2016-09-25,Visakhapatnam,63.53,143.82,85.0,Satisfactory
2016-09-26,Visakhapatnam,74.89000000000001,213.71000000000004,89.0,Satisfactory
2016-09-27,Visakhapatnam,87.55000000000001,358.65000000000003,108.0,Moderate
2016-09-28,Visakhapatnam,76.91,324.63,130.0,Moderate
2016-09-29,Visakhapatnam,75.25,274.6,113.0,Moderate
2016-09-30,Visakhapatnam,79.82,303.98,104.0,Moderate
2016-10-01,Visakhapatnam,72.57,220.9,94.0,Satisfactory
2016-10-02,Visakhapatnam,104.37,302.54999999999995,132.0,Moderate
2016-10-03,Visakhapatnam,97.28,262.62999999999994,133.0,Moderate
2016-10-04,Visakhapatnam,78.49,263.05999999999995,104.0,Moderate
2016-10-05,Visakhapatnam,77.52,281.39,100.0,Satisfactory
2016-10-06,Visakhapatnam,82.31,277.83,105.0,Moderate
2016-10-07,Visakhapatnam,59.37,244.89,85.0,Satisfactory
2016-10-08,Visakhapatnam,63.01,310.09000000000003,95.0,Satisfactory
2016-10-09,Visakhapatnam,65.05,241.09,97.0,
2016-10-10,Visakhapatnam,76.52,256.36999999999995,90.0,Satisfactory
2016-10-11,Visakhapatnam,73.15,228.23,108.0,Moderate
2016-10-14,Visakhapatnam,73.71,395.2699999999999,110.0,Moderate
2016-10-18,Visakhapatnam,85.91999999999999,296.44000000000005,123.0,Moderate
2016-10-19,Visakhapatnam,78.61,283.20000000000005,121.0,Moderate
2016-10-20,Visakhapatnam,89.94999999999999,299.69,116.0,Moderate
2016-10-21,Visakhapatnam,80.13,303.79,118.0,Moderate
2016-10-22,Visakhapatnam,83.2,328.44999999999993,122.0,Moderate
2016-10-23,Visakhapatnam,88.78,308.56,109.0,Moderate
2016-10-24,Visakhapatnam,113.54,360.09,126.0,Moderate
2016-10-25,Visakhapatnam,98.7,328.37000000000006,142.0,Moderate
2016-10-26,Visakhapatnam,94.13,318.26,110.0,Moderate
2016-10-27,Visakhapatnam,79.67999999999999,215.51,104.0,Moderate
2016-10-28,Visakhapatnam,81.63000000000001,204.11,147.0,Moderate
2016-10-29,Visakhapatnam,52.45,189.87,91.0,Satisfactory
2016-10-30,Visakhapatnam,71.35000000000001,176.62000000000003,76.0,Satisfactory
2016-10-31,Visakhapatnam,78.42999999999999,220.51,89.0,Satisfactory
2016-11-01,Visakhapatnam,74.79,252.35,117.0,Moderate
2016-11-02,Visakhapatnam,54.26,151.94,82.0,Satisfactory
2016-11-03,Visakhapatnam,58.31,131.33,67.0,Satisfactory
2016-11-04,Visakhapatnam,42.47,90.82,55.0,Satisfactory
2016-11-05,Visakhapatnam,51.34,108.78,56.0,Satisfactory
2016-11-06,Visakhapatnam,71.80999999999999,241.13,83.0,Satisfactory
2016-11-07,Visakhapatnam,78.77000000000001,295.42,113.0,Moderate
2016-11-08,Visakhapatnam,86.91999999999999,326.29999999999995,133.0,Moderate
2016-11-09,Visakhapatnam,95.01,344.98999999999995,114.0,Moderate
2016-11-10,Visakhapatnam,83.04,281.8,112.0,Moderate
2016-11-11,Visakhapatnam,111.84000000000002,314.51,114.0,Moderate
2016-11-12,Visakhapatnam,119.32,288.99,132.0,Moderate
2016-11-13,Visakhapatnam,105.31,265.5,129.0,Moderate
2016-11-14,Visakhapatnam,101.62,255.48,163.0,Moderate
2016-11-15,Visakhapatnam,95.33,,150.0,Moderate
2016-11-16,Visakhapatnam,117.34,237.57,127.0,Moderate
2016-11-17,Visakhapatnam,127.34,262.53000000000003,151.0,Moderate
2016-11-18,Visakhapatnam,119.64,262.83000000000004,148.0,Moderate
2016-11-19,Visakhapatnam,103.87999999999998,301.02,120.0,Moderate
2016-11-20,Visakhapatnam,106.84,307.46,119.0,Moderate
2016-11-21,Visakhapatnam,101.49,324.30999999999995,125.0,Moderate
2016-11-22,Visakhapatnam,100.31,330.9,116.0,Moderate
2016-11-23,Visakhapatnam,100.65,352.0,112.0,Moderate
2016-11-24,Visakhapatnam,100.81,346.05,108.0,Moderate
2016-11-25,Visakhapatnam,126.71,360.96,109.0,Moderate
2016-11-26,Visakhapatnam,125.94,364.37000000000006,110.0,Moderate
2016-11-27,Visakhapatnam,106.41,327.87999999999994,116.0,Moderate
2016-11-28,Visakhapatnam,115.63,317.1,125.0,Moderate
2016-11-29,Visakhapatnam,116.42000000000002,331.86,121.0,Moderate
2016-11-30,Visakhapatnam,119.7,337.32,126.0,Moderate
2016-12-01,Visakhapatnam,111.62999999999998,237.14999999999995,144.0,Moderate
2016-12-02,Visakhapatnam,81.61,191.39,93.0,Satisfactory
2016-12-03,Visakhapatnam,77.17,161.81,82.0,Satisfactory
2016-12-04,Visakhapatnam,108.23,203.78,106.0,Moderate
2016-12-05,Visakhapatnam,109.82,255.66,131.0,Moderate
2016-12-06,Visakhapatnam,101.6,184.42,113.0,Moderate
2016-12-07,Visakhapatnam,112.87,193.35,91.0,Satisfactory
2016-12-08,Visakhapatnam,121.42,282.97,105.0,Moderate
2016-12-09,Visakhapatnam,131.12,289.84000000000003,123.0,Moderate
2016-12-10,Visakhapatnam,144.47000000000003,251.44,120.0,Moderate
2016-12-11,Visakhapatnam,131.95000000000002,192.64,113.0,Moderate
2016-12-12,Visakhapatnam,131.60000000000002,159.4,105.0,Moderate
2016-12-13,Visakhapatnam,137.62,180.09,117.0,Moderate
2016-12-14,Visakhapatnam,136.49,220.19000000000003,107.0,Moderate
2016-12-15,Visakhapatnam,131.1,255.59000000000003,139.0,Moderate
2016-12-16,Visakhapatnam,114.53000000000002,261.64,119.0,Moderate
2016-12-17,Visakhapatnam,115.58,325.47,119.0,Moderate
2016-12-18,Visakhapatnam,107.9,344.21000000000004,120.0,Moderate
2016-12-19,Visakhapatnam,111.26000000000002,341.11000000000007,119.0,Moderate
2016-12-20,Visakhapatnam,113.39,347.08,122.0,Moderate
2016-12-21,Visakhapatnam,112.85,366.55,133.0,Moderate
2016-12-22,Visakhapatnam,109.72,367.24,120.0,Moderate
2016-12-23,Visakhapatnam,112.31,344.6,124.0,Moderate
2016-12-24,Visakhapatnam,124.51,324.36,122.0,Moderate
2016-12-25,Visakhapatnam,95.85,366.7600000000001,126.0,Moderate
2016-12-27,Visakhapatnam,97.24,330.92,133.0,Moderate
2016-12-28,Visakhapatnam,124.28,239.43,127.0,Moderate
2016-12-29,Visakhapatnam,102.09,290.92,116.0,Moderate
2016-12-30,Visakhapatnam,96.9,299.15000000000003,116.0,Moderate
2016-12-31,Visakhapatnam,89.46,316.51000000000005,107.0,Moderate
2017-01-01,Visakhapatnam,78.21,247.14,147.0,Moderate
2017-01-02,Visakhapatnam,66.81,185.19,102.0,Moderate
2017-01-03,Visakhapatnam,82.52,299.4,98.0,Satisfactory
2017-01-04,Visakhapatnam,91.43,280.44,117.0,Moderate
2017-01-05,Visakhapatnam,113.66,242.38,121.0,Moderate
2017-01-06,Visakhapatnam,109.57,281.61,146.0,Moderate
2017-01-07,Visakhapatnam,87.88,287.73,110.0,Moderate
2017-01-08,Visakhapatnam,87.47000000000001,283.7300000000001,108.0,Moderate
2017-01-09,Visakhapatnam,83.2,308.61,103.0,Moderate
2017-01-10,Visakhapatnam,84.01,333.35,108.0,Moderate
2017-01-11,Visakhapatnam,85.82999999999998,290.18000000000006,102.0,
2017-01-12,Visakhapatnam,81.06,302.1,107.0,Moderate
2017-01-13,Visakhapatnam,93.77,252.47,121.0,Moderate
2017-01-14,Visakhapatnam,104.15,236.82,144.0,Moderate
2017-01-15,Visakhapatnam,121.44,257.52,148.0,Moderate
2017-01-16,Visakhapatnam,98.19,298.03,136.0,Moderate
2017-01-17,Visakhapatnam,105.78,336.78000000000003,137.0,Moderate
2017-01-18,Visakhapatnam,75.6,321.81,124.0,Moderate
2017-01-19,Visakhapatnam,110.86,252.79,139.0,Moderate
2017-01-20,Visakhapatnam,114.47,272.00000000000006,166.0,Moderate
2017-01-21,Visakhapatnam,165.44,277.91,236.0,Poor
2017-01-22,Visakhapatnam,107.58,268.81,156.0,Moderate
2017-01-23,Visakhapatnam,85.47,287.83,126.0,Moderate
2017-01-24,Visakhapatnam,98.81999999999998,299.65000000000003,108.0,Moderate
2017-01-25,Visakhapatnam,125.87,253.86,101.0,Moderate
2017-01-26,Visakhapatnam,129.95,271.25,173.0,Moderate
2017-01-27,Visakhapatnam,104.02,271.34,190.0,Moderate
2017-01-28,Visakhapatnam,101.67,435.92,178.0,Moderate
2017-01-29,Visakhapatnam,82.97000000000001,250.03,183.0,Moderate
2017-01-30,Visakhapatnam,97.66,326.09,177.0,Moderate
2017-01-31,Visakhapatnam,87.7,359.82000000000005,214.0,Poor
2017-02-01,Visakhapatnam,76.91999999999999,354.14000000000004,221.0,Poor
2017-02-02,Visakhapatnam,82.18,285.86999999999995,158.0,Moderate
2017-02-03,Visakhapatnam,89.21000000000001,406.69000000000005,177.0,Moderate
2017-02-04,Visakhapatnam,88.26,414.68,255.0,Poor
2017-02-05,Visakhapatnam,92.82,423.5199999999999,227.0,Poor
2017-02-06,Visakhapatnam,82.08,367.37,214.0,Poor
2017-02-07,Visakhapatnam,78.36,346.16,137.0,Moderate
2017-02-08,Visakhapatnam,62.73,402.39,198.0,Moderate
2017-02-09,Visakhapatnam,55.260000000000005,435.6,265.0,Poor
2017-02-10,Visakhapatnam,43.9,359.39,228.0,Poor
2017-02-11,Visakhapatnam,48.22,304.18,168.0,Moderate
2017-02-12,Visakhapatnam,50.74,206.68,107.0,Moderate
2017-02-13,Visakhapatnam,51.6,242.89,118.0,Moderate
2017-02-14,Visakhapatnam,54.56,273.46000000000004,146.0,Moderate
2017-02-15,Visakhapatnam,74.01,419.26,158.0,Moderate
2017-02-16,Visakhapatnam,101.1,509.6700000000001,219.0,Poor
2017-02-17,Visakhapatnam,75.73,386.92,196.0,Moderate
2017-02-18,Visakhapatnam,79.8,401.31000000000006,191.0,Moderate
2017-02-19,Visakhapatnam,70.61,310.41,166.0,Moderate
2017-02-20,Visakhapatnam,62.48,312.5,184.0,Moderate
2017-02-21,Visakhapatnam,59.49,267.29,158.0,Moderate
2017-02-22,Visakhapatnam,56.79999999999999,243.24,144.0,Moderate
2017-02-23,Visakhapatnam,58.27,262.33,141.0,Moderate
2017-02-24,Visakhapatnam,54.73,214.51,138.0,Moderate
2017-02-25,Visakhapatnam,57.22,228.41,129.0,Moderate
2017-02-26,Visakhapatnam,55.25,257.88,122.0,Moderate
2017-02-27,Visakhapatnam,57.44,294.52000000000004,160.0,Moderate
2017-02-28,Visakhapatnam,53.03999999999999,287.72,151.0,Moderate
2017-03-01,Visakhapatnam,91.09,407.49,175.0,Moderate
2017-03-02,Visakhapatnam,90.07000000000001,333.69,151.0,Moderate
2017-03-03,Visakhapatnam,81.41,385.06,172.0,Moderate
2017-03-04,Visakhapatnam,58.510000000000005,261.58000000000004,159.0,Moderate
2017-03-05,Visakhapatnam,39.1,156.92000000000002,86.0,Satisfactory
2017-03-06,Visakhapatnam,39.190000000000005,160.76999999999998,117.0,Moderate
2017-03-07,Visakhapatnam,28.4,151.97000000000003,118.0,Moderate
2017-03-08,Visakhapatnam,25.08,117.76,108.0,Moderate
2017-03-09,Visakhapatnam,33.8,146.78,106.0,Moderate
2017-03-10,Visakhapatnam,35.41,161.85,62.0,Satisfactory
2017-03-11,Visakhapatnam,40.81,139.44,122.0,Moderate
2017-03-12,Visakhapatnam,42.55,180.35,67.0,Satisfactory
2017-03-13,Visakhapatnam,50.470000000000006,195.17,90.0,Satisfactory
2017-03-14,Visakhapatnam,51.49,165.98000000000002,169.0,Moderate
2017-03-15,Visakhapatnam,46.78,178.02,112.0,Moderate
2017-03-16,Visakhapatnam,57.29999999999999,194.7,114.0,Moderate
2017-03-17,Visakhapatnam,47.72,201.05,126.0,Moderate
2017-03-18,Visakhapatnam,46.96,217.82,129.0,Moderate
2017-03-19,Visakhapatnam,47.66,216.28,106.0,Moderate
2017-03-20,Visakhapatnam,50.57999999999999,239.63,147.0,Moderate
2017-03-21,Visakhapatnam,39.21,196.5,136.0,Moderate
2017-03-22,Visakhapatnam,42.19,215.5,127.0,Moderate
2017-03-23,Visakhapatnam,47.07,235.03,97.0,Satisfactory
2017-03-24,Visakhapatnam,53.24000000000001,262.64000000000004,144.0,Moderate
2017-03-25,Visakhapatnam,39.8,180.28,115.0,Moderate
2017-03-29,Visakhapatnam,41.36,174.32000000000002,94.0,Satisfactory
2017-03-30,Visakhapatnam,41.5,192.85,134.0,Moderate
2017-03-31,Visakhapatnam,47.57999999999999,218.29,140.0,Moderate
2017-04-01,Visakhapatnam,42.86,197.53,140.0,Moderate
2017-04-02,Visakhapatnam,41.74,190.03,106.0,Moderate
2017-04-03,Visakhapatnam,37.31,179.81,98.0,Satisfactory
2017-04-04,Visakhapatnam,39.17,186.27000000000004,128.0,Moderate
2017-04-05,Visakhapatnam,39.68,200.02,136.0,Moderate
2017-04-06,Visakhapatnam,45.38,224.34000000000003,142.0,Moderate
2017-04-07,Visakhapatnam,46.55,239.47000000000003,152.0,Moderate
2017-04-08,Visakhapatnam,47.27,213.02,149.0,Moderate
2017-04-09,Visakhapatnam,33.74,144.51999999999998,94.0,Satisfactory
2017-04-11,Visakhapatnam,28.45,163.05,131.0,Moderate
2017-11-01,Visakhapatnam,94.55,146.44999999999996,149.0,Moderate
2017-11-06,Visakhapatnam,64.60000000000001,79.69000000000001,70.0,Satisfactory
2017-11-07,Visakhapatnam,75.95,96.18,94.0,Satisfactory
2017-11-08,Visakhapatnam,81.97,122.67,85.0,Satisfactory
2017-11-09,Visakhapatnam,91.21,156.92000000000002,90.0,Satisfactory
2017-11-10,Visakhapatnam,96.35,167.17000000000004,99.0,Satisfactory
2017-11-11,Visakhapatnam,125.21,179.42,148.0,Moderate
2017-11-13,Visakhapatnam,103.31000000000002,130.22,130.0,Moderate
2017-11-14,Visakhapatnam,76.01,120.4,93.0,Satisfactory
2017-11-15,Visakhapatnam,54.99,78.02999999999999,85.0,Satisfactory
2017-11-16,Visakhapatnam,44.57000000000001,62.18,64.0,Satisfactory
2017-11-17,Visakhapatnam,37.21,65.03,63.0,Satisfactory
2017-11-18,Visakhapatnam,47.42,71.02999999999999,58.0,Satisfactory
2017-11-19,Visakhapatnam,45.03999999999999,61.97,52.0,Satisfactory
2017-11-20,Visakhapatnam,33.41,77.30999999999999,74.0,Satisfactory
2017-11-21,Visakhapatnam,57.11,124.35,62.0,Satisfactory
2017-11-22,Visakhapatnam,93.5,196.76,95.0,Satisfactory
